infant1,infant2,sample1,sample2,NCBI_sample_code1,NCBI_sample_code2,column_distance_on_plate,physical_distance_on_plate,sample_pairs_v1,sample_pairs_v2,infant_pairs,sibling,name,popANI,percent_compared,conANI,coverage_overlap,completeness,contamination,strain_heterogeneity,compared_bases_count,consensus_SNPs,population_SNPs,genome,phylum,genus,species,name1,name2,plate_loc1,plate_loc2
#63,#69,#63D61,#69D61,L3_063_061G1,L3_069_061G1,3.0,5.0,#63D61-vs-#69D61,#69D61-vs-#63D61,#63-vs-#69,No,Clostridioides_difficile_dasL3_069_000G1_maxbin2.maxbin.053.fasta.fa,0.999992508574058,0.9940683527931976,0.9996785936611904,0.9992701944754212,98.75,0.08,0.0,4138064,1330,31,dasL3_069_000G1_maxbin2.maxbin.053.fasta.fa,Firmicutes,Clostridioides,Clostridioides difficile,NIHL.delta.fasta-vs-L3_063_061G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_069_061G1.shrink.sort.bam,P3,P3
#63,#72,#63D61,#72D57,L3_063_061G1,L3_072_057G1,4.0,4.47213595499958,#63D61-vs-#72D57,#72D57-vs-#63D61,#63-vs-#72,No,Clostridium_paraputrificum_dasL2_037_060G1_maxbin2.maxbin.018.fasta.fa,0.9999952908334188,0.8622221199616161,0.997979453592262,0.966484885330527,99.98,0.0,0.0,3185277,6436,15,dasL2_037_060G1_maxbin2.maxbin.018.fasta.fa,Firmicutes,Clostridium,Clostridium paraputrificum,NIHL.delta.fasta-vs-L3_063_061G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_072_057G1.shrink.sort.bam,P3,P3
#63,#72,#63D61,#72D123,L3_063_061G1,L3_072_123G1,5.0,6.4031242374328485,#63D61-vs-#72D123,#72D123-vs-#63D61,#63-vs-#72,No,Clostridium_paraputrificum_dasL2_037_060G1_maxbin2.maxbin.018.fasta.fa,1.0,0.6349409151752784,0.9983995839088692,0.7267002750328528,99.98,0.0,0.0,2345640,3754,0,dasL2_037_060G1_maxbin2.maxbin.018.fasta.fa,Firmicutes,Clostridium,Clostridium paraputrificum,NIHL.delta.fasta-vs-L3_063_061G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_072_123G1.shrink.sort.bam,P3,P3
#63,#72,#63D61,#72D243,L3_063_061G1,L3_072_243G1,5.0,5.830951894845301,#63D61-vs-#72D243,#72D243-vs-#63D61,#63-vs-#72,No,Clostridium_paraputrificum_dasL2_037_060G1_maxbin2.maxbin.018.fasta.fa,0.9999993315465572,0.8098988567414628,0.9983168342312334,0.9181282522823624,99.98,0.0,0.0,2991981,5036,2,dasL2_037_060G1_maxbin2.maxbin.018.fasta.fa,Firmicutes,Clostridium,Clostridium paraputrificum,NIHL.delta.fasta-vs-L3_063_061G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_072_243G1.shrink.sort.bam,P3,P3
#63,#72,#63D61,#72D362,L3_063_061G1,L3_072_362G1,5.0,5.385164807134504,#63D61-vs-#72D362,#72D362-vs-#63D61,#63-vs-#72,No,Clostridioides_difficile_dasL3_069_000G1_maxbin2.maxbin.053.fasta.fa,0.999992454162812,0.9550648656803328,0.9998400282516144,0.96450054724822,98.75,0.08,0.0,3975702,636,30,dasL3_069_000G1_maxbin2.maxbin.053.fasta.fa,Firmicutes,Clostridioides,Clostridioides difficile,NIHL.delta.fasta-vs-L3_063_061G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_072_362G1.shrink.sort.bam,P3,P3
#68,#72,#68D63,#72D123,L3_068_063G1,L3_072_123G1,4.0,4.47213595499958,#68D63-vs-#72D123,#72D123-vs-#68D63,#68-vs-#72,No,Lactobacillus_rhamnosus_dasL3_133_000G1_concoct_81.fa,1.0,0.9744124106831612,0.9999023679129504,0.978005967370886,99.46,0.0,0.0,2837182,277,0,dasL3_133_000G1_concoct_81.fa,Firmicutes,Lactobacillus,Lactobacillus rhamnosus,NIHL.delta.fasta-vs-L3_068_063G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_072_123G1.shrink.sort.bam,P3,P3
#68,#72,#68D63,#72D243,L3_068_063G1,L3_072_243G1,4.0,4.123105625617661,#68D63-vs-#72D243,#72D243-vs-#68D63,#68-vs-#72,No,Lactobacillus_rhamnosus_dasL3_133_000G1_concoct_81.fa,0.9999993062666322,0.9901318308814312,0.9998699249935484,0.9905787752781572,99.46,0.0,0.0,2882952,375,2,dasL3_133_000G1_concoct_81.fa,Firmicutes,Lactobacillus,Lactobacillus rhamnosus,NIHL.delta.fasta-vs-L3_068_063G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_072_243G1.shrink.sort.bam,P3,P3
#68,#72,#68D63,#72D362,L3_068_063G1,L3_072_362G1,4.0,4.0,#68D63-vs-#72D362,#72D362-vs-#68D63,#68-vs-#72,No,Lactobacillus_rhamnosus_dasL3_133_000G1_concoct_81.fa,0.9999929736677868,0.8309518371664517,0.9997825970150488,0.838662425699035,99.46,0.0,0.0,2419470,526,17,dasL3_133_000G1_concoct_81.fa,Firmicutes,Lactobacillus,Lactobacillus rhamnosus,NIHL.delta.fasta-vs-L3_068_063G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_072_362G1.shrink.sort.bam,P3,P3
#68,#72,#68D122,#72D123,L3_068_122G1,L3_072_123G1,4.0,5.656854249492381,#68D122-vs-#72D123,#72D123-vs-#68D122,#68-vs-#72,No,Lactobacillus_rhamnosus_dasL3_133_000G1_concoct_81.fa,1.0,0.6455310241320747,0.9999303036897014,0.673785907551174,99.46,0.0,0.0,1879583,131,0,dasL3_133_000G1_concoct_81.fa,Firmicutes,Lactobacillus,Lactobacillus rhamnosus,NIHL.delta.fasta-vs-L3_068_122G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_072_123G1.shrink.sort.bam,P3,P3
#68,#72,#68D122,#72D243,L3_068_122G1,L3_072_243G1,4.0,5.0,#68D122-vs-#72D243,#72D243-vs-#68D122,#68-vs-#72,No,Lactobacillus_rhamnosus_dasL3_133_000G1_concoct_81.fa,1.0,0.6489960280730916,0.9999248546837758,0.6683042368480778,99.46,0.0,0.0,1889672,142,0,dasL3_133_000G1_concoct_81.fa,Firmicutes,Lactobacillus,Lactobacillus rhamnosus,NIHL.delta.fasta-vs-L3_068_122G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_072_243G1.shrink.sort.bam,P3,P3
#68,#72,#68D122,#72D362,L3_068_122G1,L3_072_362G1,4.0,4.47213595499958,#68D122-vs-#72D362,#72D362-vs-#68D122,#68-vs-#72,No,Lactobacillus_rhamnosus_dasL3_133_000G1_concoct_81.fa,0.999995772354581,0.5686631623956575,0.9997886177290538,0.6362365298753659,99.46,0.0,0.0,1655768,350,7,dasL3_133_000G1_concoct_81.fa,Firmicutes,Lactobacillus,Lactobacillus rhamnosus,NIHL.delta.fasta-vs-L3_068_122G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_072_362G1.shrink.sort.bam,P3,P3
#68,#72,#68D243,#72D123,L3_068_243G1,L3_072_123G1,4.0,6.4031242374328485,#68D243-vs-#72D123,#72D123-vs-#68D243,#68-vs-#72,No,Lactobacillus_rhamnosus_dasL3_133_000G1_concoct_81.fa,1.0,0.643670932810383,0.9999204980132508,0.6733234247677841,99.46,0.0,0.0,1874167,149,0,dasL3_133_000G1_concoct_81.fa,Firmicutes,Lactobacillus,Lactobacillus rhamnosus,NIHL.delta.fasta-vs-L3_068_243G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_072_123G1.shrink.sort.bam,P3,P3
#68,#72,#68D243,#72D243,L3_068_243G1,L3_072_243G1,4.0,5.656854249492381,#68D243-vs-#72D243,#72D243-vs-#68D243,#68-vs-#72,No,Lactobacillus_rhamnosus_dasL3_133_000G1_concoct_81.fa,1.0,0.6465644463600974,0.9999139484285496,0.6674921136866855,99.46,0.0,0.0,1882592,162,0,dasL3_133_000G1_concoct_81.fa,Firmicutes,Lactobacillus,Lactobacillus rhamnosus,NIHL.delta.fasta-vs-L3_068_243G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_072_243G1.shrink.sort.bam,P3,P3
#68,#72,#68D243,#72D362,L3_068_243G1,L3_072_362G1,4.0,5.0,#68D243-vs-#72D362,#72D362-vs-#68D243,#68-vs-#72,No,Lactobacillus_rhamnosus_dasL3_133_000G1_concoct_81.fa,0.9999963537605794,0.5651473287804141,0.9997800102216244,0.6321153328168567,99.46,0.0,0.0,1645531,362,6,dasL3_133_000G1_concoct_81.fa,Firmicutes,Lactobacillus,Lactobacillus rhamnosus,NIHL.delta.fasta-vs-L3_068_243G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_072_362G1.shrink.sort.bam,P3,P3
#69,#72,#69D15,#72D362,L3_069_015G1,L3_072_362G1,3.0,3.0,#69D15-vs-#72D362,#72D362-vs-#69D15,#69-vs-#72,No,Clostridioides_difficile_dasL3_069_000G1_maxbin2.maxbin.053.fasta.fa,0.9999922025289966,0.9550518935051682,0.9998563756147424,0.9656154611626664,98.75,0.08,0.0,3975648,571,31,dasL3_069_000G1_maxbin2.maxbin.053.fasta.fa,Firmicutes,Clostridioides,Clostridioides difficile,NIHL.delta.fasta-vs-L3_069_015G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_072_362G1.shrink.sort.bam,P3,P3
#69,#72,#69D24,#72D362,L3_069_024G1,L3_072_362G1,3.0,3.1622776601683795,#69D24-vs-#72D362,#72D362-vs-#69D24,#69-vs-#72,No,Clostridioides_difficile_dasL3_069_000G1_maxbin2.maxbin.053.fasta.fa,0.999992454109668,0.9550581393672846,0.9998541127869136,0.964952895091493,98.75,0.08,0.0,3975674,580,30,dasL3_069_000G1_maxbin2.maxbin.053.fasta.fa,Firmicutes,Clostridioides,Clostridioides difficile,NIHL.delta.fasta-vs-L3_069_024G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_072_362G1.shrink.sort.bam,P3,P3
#69,#72,#69D33,#72D362,L3_069_033G1,L3_072_362G1,3.0,3.605551275463989,#69D33-vs-#72D362,#72D362-vs-#69D33,#69-vs-#72,No,Clostridioides_difficile_dasL3_069_000G1_maxbin2.maxbin.053.fasta.fa,0.999992454113464,0.9550586198182166,0.9998586403922252,0.965404799814577,98.75,0.08,0.0,3975676,562,30,dasL3_069_000G1_maxbin2.maxbin.053.fasta.fa,Firmicutes,Clostridioides,Clostridioides difficile,NIHL.delta.fasta-vs-L3_069_033G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_072_362G1.shrink.sort.bam,P3,P3
#69,#72,#69D36,#72D362,L3_069_036G1,L3_072_362G1,3.0,4.242640687119285,#69D36-vs-#72D362,#72D362-vs-#69D36,#69-vs-#72,No,Clostridioides_difficile_dasL3_069_000G1_maxbin2.maxbin.053.fasta.fa,0.9999924540792996,0.9550542957598284,0.9998669402649826,0.9651978220291692,98.75,0.08,0.0,3975658,529,30,dasL3_069_000G1_maxbin2.maxbin.053.fasta.fa,Firmicutes,Clostridioides,Clostridioides difficile,NIHL.delta.fasta-vs-L3_069_036G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_072_362G1.shrink.sort.bam,P3,P3
#69,#72,#69D49,#72D362,L3_069_049G1,L3_072_362G1,3.0,5.0,#69D49-vs-#72D362,#72D362-vs-#69D49,#69-vs-#72,No,Clostridioides_difficile_dasL3_069_000G1_maxbin2.maxbin.053.fasta.fa,0.9999922027055104,0.9550735137971094,0.9998541151353536,0.9644414906069362,98.75,0.08,0.0,3975738,580,31,dasL3_069_000G1_maxbin2.maxbin.053.fasta.fa,Firmicutes,Clostridioides,Clostridioides difficile,NIHL.delta.fasta-vs-L3_069_049G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_072_362G1.shrink.sort.bam,P3,P3
#69,#72,#69D51,#72D362,L3_069_051G1,L3_072_362G1,2.0,3.605551275463989,#69D51-vs-#72D362,#72D362-vs-#69D51,#69-vs-#72,No,Clostridioides_difficile_dasL3_069_000G1_maxbin2.maxbin.053.fasta.fa,0.9999916996751304,0.9550759160517696,0.9998495880523616,0.9643590652881844,98.75,0.08,0.0,3975748,598,33,dasL3_069_000G1_maxbin2.maxbin.053.fasta.fa,Firmicutes,Clostridioides,Clostridioides difficile,NIHL.delta.fasta-vs-L3_069_051G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_072_362G1.shrink.sort.bam,P3,P3
#69,#72,#69D61,#72D362,L3_069_061G1,L3_072_362G1,2.0,2.8284271247461903,#69D61-vs-#72D362,#72D362-vs-#69D61,#69-vs-#72,No,Clostridioides_difficile_dasL3_069_000G1_maxbin2.maxbin.053.fasta.fa,0.9999909451456926,0.9550807205610898,0.9998510979513896,0.964358100551061,98.75,0.08,0.0,3975768,592,36,dasL3_069_000G1_maxbin2.maxbin.053.fasta.fa,Firmicutes,Clostridioides,Clostridioides difficile,NIHL.delta.fasta-vs-L3_069_061G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_072_362G1.shrink.sort.bam,P3,P3
#69,#72,#69D73,#72D362,L3_069_073G1,L3_072_362G1,2.0,2.23606797749979,#69D73-vs-#72D362,#72D362-vs-#69D73,#69-vs-#72,No,Clostridioides_difficile_dasL3_069_000G1_maxbin2.maxbin.053.fasta.fa,0.9999924540868916,0.9550552566616924,0.9998591429553116,0.9649211850062052,98.75,0.08,0.0,3975662,560,30,dasL3_069_000G1_maxbin2.maxbin.053.fasta.fa,Firmicutes,Clostridioides,Clostridioides difficile,NIHL.delta.fasta-vs-L3_069_073G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_072_362G1.shrink.sort.bam,P3,P3
#69,#72,#69D115,#72D362,L3_069_115G1,L3_072_362G1,2.0,2.0,#69D115-vs-#72D362,#72D362-vs-#69D115,#69-vs-#72,No,Clostridioides_difficile_dasL3_069_000G1_maxbin2.maxbin.053.fasta.fa,0.9999909351318031,0.954025650314359,0.9997469390961722,0.9686010676974788,98.75,0.08,0.0,3971376,1005,36,dasL3_069_000G1_maxbin2.maxbin.053.fasta.fa,Firmicutes,Clostridioides,Clostridioides difficile,NIHL.delta.fasta-vs-L3_069_115G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_072_362G1.shrink.sort.bam,P3,P3
#82,NC,#82M,NC3,L3_082_000M1,L3_EC_001P1,1.0,4.123105625617661,#82M-vs-NC3,NC3-vs-#82M,#82-vs-NC,No,Bacteroides_uniformis_dasL2_040_225G1_metabat.metabat.20.fa.fa,0.9999912933699012,0.5459033624381604,0.99955720566926,0.8783375998940023,99.07,0.0,0.0,2411955,1068,21,dasL2_040_225G1_metabat.metabat.20.fa.fa,Bacteroidetes,Bacteroides,Bacteroides uniformis,NIHL.delta.fasta-vs-L3_082_000M1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_001P1.shrink.sort.bam,P3,P3
#82,NC,#82M,NC3,L3_082_000M1,L3_EC_001P1,1.0,4.123105625617661,#82M-vs-NC3,NC3-vs-#82M,#82-vs-NC,No,Bacteroides_ovatus_dasL3_082_121G1_concoct_39.fa,0.9999998008929948,0.7838190795259341,0.9993015326261716,0.8147494431716448,99.03,0.47,50.0,5022425,3508,1,dasL3_082_121G1_concoct_39.fa,Bacteroidetes,Bacteroides,Bacteroides ovatus,NIHL.delta.fasta-vs-L3_082_000M1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_001P1.shrink.sort.bam,P3,P3
#82,NC,#82D33,NC3,L3_082_033G1,L3_EC_001P1,1.0,3.1622776601683795,#82D33-vs-NC3,NC3-vs-#82D33,#82-vs-NC,No,Bacteroides_ovatus_dasL3_082_121G1_concoct_39.fa,0.999999374697119,0.7487437248668892,0.9994645322994992,0.815231954792933,99.03,0.47,50.0,4797675,2569,3,dasL3_082_121G1_concoct_39.fa,Bacteroidetes,Bacteroides,Bacteroides ovatus,NIHL.delta.fasta-vs-L3_082_033G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_001P1.shrink.sort.bam,P3,P3
#82,NC,#82D90,NC3,L3_082_090G1,L3_EC_001P1,1.0,2.23606797749979,#82D90-vs-NC3,NC3-vs-#82D90,#82-vs-NC,No,Bacteroides_ovatus_dasL3_082_121G1_concoct_39.fa,0.999999209470074,0.7896671048419908,0.9994875389755956,0.8080766778610384,99.03,0.47,50.0,5059897,2593,4,dasL3_082_121G1_concoct_39.fa,Bacteroidetes,Bacteroides,Bacteroides ovatus,NIHL.delta.fasta-vs-L3_082_090G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_001P1.shrink.sort.bam,P3,P3
#82,NC,#82D121,NC3,L3_082_121G1,L3_EC_001P1,1.0,1.4142135623730951,#82D121-vs-NC3,NC3-vs-#82D121,#82-vs-NC,No,Bacteroides_vulgatus_dasL3_132_122G1_maxbin2.maxbin.001.fasta.fa,0.999994598842532,0.5289792621456864,0.9993591912461126,0.839096077928667,93.79,1.09,20.0,2592037,1661,14,dasL3_132_122G1_maxbin2.maxbin.001.fasta.fa,Bacteroidetes,Bacteroides,Bacteroides vulgatus,NIHL.delta.fasta-vs-L3_082_121G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_001P1.shrink.sort.bam,P3,P3
#82,NC,#82D121,NC3,L3_082_121G1,L3_EC_001P1,1.0,1.4142135623730951,#82D121-vs-NC3,NC3-vs-#82D121,#82-vs-NC,No,Bacteroides_ovatus_dasL3_082_121G1_concoct_39.fa,0.9999992095491208,0.7897460731599328,0.999530274565089,0.8075725075425986,99.03,0.47,50.0,5060403,2377,4,dasL3_082_121G1_concoct_39.fa,Bacteroidetes,Bacteroides,Bacteroides ovatus,NIHL.delta.fasta-vs-L3_082_121G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_001P1.shrink.sort.bam,P3,P3
#82,NC,#82D121,NC3,L3_082_121G1,L3_EC_001P1,1.0,1.4142135623730951,#82D121-vs-NC3,NC3-vs-#82D121,#82-vs-NC,No,Bacteroides_vulgatus_dasL3_060_000G1_concoct_52.fa,0.9999951796673548,0.6885094343340686,0.9996116619512768,0.9315700915234758,99.25,0.0,0.0,3319273,1289,16,dasL3_060_000G1_concoct_52.fa,Bacteroidetes,Bacteroides,Bacteroides vulgatus,NIHL.delta.fasta-vs-L3_082_121G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_001P1.shrink.sort.bam,P3,P3
#82,NC,#82D243,NC3,L3_082_243G1,L3_EC_001P1,0.0,7.0,#82D243-vs-NC3,NC3-vs-#82D243,#82-vs-NC,No,Bacteroides_vulgatus_dasL3_132_122G1_maxbin2.maxbin.001.fasta.fa,0.9999970647726404,0.6257461878629155,0.9991083431554738,0.8792653540761227,93.79,1.09,20.0,3066202,2734,9,dasL3_132_122G1_maxbin2.maxbin.001.fasta.fa,Bacteroidetes,Bacteroides,Bacteroides vulgatus,NIHL.delta.fasta-vs-L3_082_243G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_001P1.shrink.sort.bam,P3,P3
#82,NC,#82D243,NC3,L3_082_243G1,L3_EC_001P1,0.0,7.0,#82D243-vs-NC3,NC3-vs-#82D243,#82-vs-NC,No,Bacteroides_uniformis_dasL2_040_225G1_metabat.metabat.20.fa.fa,0.9999991706657854,0.5458169034932583,0.9996214089310173,0.8826329300941016,99.07,0.0,0.0,2411573,913,2,dasL2_040_225G1_metabat.metabat.20.fa.fa,Bacteroidetes,Bacteroides,Bacteroides uniformis,NIHL.delta.fasta-vs-L3_082_243G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_001P1.shrink.sort.bam,P3,P3
#82,NC,#82D243,NC3,L3_082_243G1,L3_EC_001P1,0.0,7.0,#82D243-vs-NC3,NC3-vs-#82D243,#82-vs-NC,No,Bacteroides_ovatus_dasL3_082_121G1_concoct_39.fa,0.9999994072208797,0.789824729350136,0.9995797196036204,0.8071292774498963,99.03,0.47,50.0,5060907,2127,3,dasL3_082_121G1_concoct_39.fa,Bacteroidetes,Bacteroides,Bacteroides ovatus,NIHL.delta.fasta-vs-L3_082_243G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_001P1.shrink.sort.bam,P3,P3
#82,NC,#82D243,NC3,L3_082_243G1,L3_EC_001P1,0.0,7.0,#82D243-vs-NC3,NC3-vs-#82D243,#82-vs-NC,No,Bacteroides_thetaiotaomicron_dasL3_082_243G1_maxbin2.maxbin.015.fasta_sub.fa,0.9999995150271268,0.9890777799256598,0.9994329050537892,0.9917127626413652,98.79,0.9,11.11,6185913,3508,3,dasL3_082_243G1_maxbin2.maxbin.015.fasta_sub.fa,Bacteroidetes,Bacteroides,Bacteroides thetaiotaomicron,NIHL.delta.fasta-vs-L3_082_243G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_001P1.shrink.sort.bam,P3,P3
#82,NC,#82D243,NC3,L3_082_243G1,L3_EC_001P1,0.0,7.0,#82D243-vs-NC3,NC3-vs-#82D243,#82-vs-NC,No,Bacteroides_vulgatus_dasL3_060_000G1_concoct_52.fa,0.9999997170211496,0.7330151391166273,0.9995551572471024,0.9555134589728872,99.25,0.0,0.0,3533833,1572,1,dasL3_060_000G1_concoct_52.fa,Bacteroidetes,Bacteroides,Bacteroides vulgatus,NIHL.delta.fasta-vs-L3_082_243G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_001P1.shrink.sort.bam,P3,P3
#82,NC,#82D361,NC3,L3_082_361G1,L3_EC_001P1,0.0,6.0,#82D361-vs-NC3,NC3-vs-#82D361,#82-vs-NC,No,Enterocloster_sp900538485_dasL3_133_242G1_metabat.metabat.14.fa.fa,0.9999920647156448,0.7449558556438455,0.9966411074936292,0.8075306229519775,99.37,0.0,0.0,2646408,8889,21,dasL3_133_242G1_metabat.metabat.14.fa.fa,Firmicutes,Enterocloster,Enterocloster sp900538485,NIHL.delta.fasta-vs-L3_082_361G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_001P1.shrink.sort.bam,P3,P3
#82,NC,#82D361,NC3,L3_082_361G1,L3_EC_001P1,0.0,6.0,#82D361-vs-NC3,NC3-vs-#82D361,#82-vs-NC,No,Bacteroides_vulgatus_dasL3_132_122G1_maxbin2.maxbin.001.fasta.fa,0.9999938079304768,0.6262031198310719,0.999137346945892,0.8807832731704024,93.79,1.09,20.0,3068441,2647,19,dasL3_132_122G1_maxbin2.maxbin.001.fasta.fa,Bacteroidetes,Bacteroides,Bacteroides vulgatus,NIHL.delta.fasta-vs-L3_082_361G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_001P1.shrink.sort.bam,P3,P3
#82,NC,#82D361,NC3,L3_082_361G1,L3_EC_001P1,0.0,6.0,#82D361-vs-NC3,NC3-vs-#82D361,#82-vs-NC,No,Clostridium_sp._CAG:91_dasL3_082_361G1_concoct_0.fa,1.0,0.9040172648013513,0.9997398278522224,0.9116638481115688,98.09,1.45,0.0,3086418,803,0,dasL3_082_361G1_concoct_0.fa,Firmicutes,Clostridium,Clostridium sp. CAG:91,NIHL.delta.fasta-vs-L3_082_361G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_001P1.shrink.sort.bam,P3,P3
#82,NC,#82D361,NC3,L3_082_361G1,L3_EC_001P1,0.0,6.0,#82D361-vs-NC3,NC3-vs-#82D361,#82-vs-NC,No,Eubacterium_eligens_CAG:72_dasL2_040_225G1_concoct_30.fa,0.9999964966408624,0.5877883999924495,0.9995404760597952,0.7337612394115169,98.66,0.0,0.0,1712642,787,6,dasL2_040_225G1_concoct_30.fa,Firmicutes,Eubacterium,Eubacterium eligens CAG:72,NIHL.delta.fasta-vs-L3_082_361G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_001P1.shrink.sort.bam,P3,P3
#82,NC,#82D361,NC3,L3_082_361G1,L3_EC_001P1,0.0,6.0,#82D361-vs-NC3,NC3-vs-#82D361,#82-vs-NC,No,Bacteroides_uniformis_dasL2_040_225G1_metabat.metabat.20.fa.fa,0.999999172241962,0.5468562214906156,0.9995732907313865,0.851031743514124,99.07,0.0,0.0,2416165,1031,2,dasL2_040_225G1_metabat.metabat.20.fa.fa,Bacteroidetes,Bacteroides,Bacteroides uniformis,NIHL.delta.fasta-vs-L3_082_361G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_001P1.shrink.sort.bam,P3,P3
#82,NC,#82D361,NC3,L3_082_361G1,L3_EC_001P1,0.0,6.0,#82D361-vs-NC3,NC3-vs-#82D361,#82-vs-NC,No,Bacteroides_ovatus_dasL3_082_121G1_concoct_39.fa,0.9999994071357146,0.7897112709170453,0.9995755091716104,0.8077731717772296,99.03,0.47,50.0,5060180,2148,3,dasL3_082_121G1_concoct_39.fa,Bacteroidetes,Bacteroides,Bacteroides ovatus,NIHL.delta.fasta-vs-L3_082_361G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_001P1.shrink.sort.bam,P3,P3
#82,NC,#82D361,NC3,L3_082_361G1,L3_EC_001P1,0.0,6.0,#82D361-vs-NC3,NC3-vs-#82D361,#82-vs-NC,No,Bacteroides_thetaiotaomicron_dasL3_082_243G1_maxbin2.maxbin.015.fasta_sub.fa,0.9999990275400652,0.9865206277422472,0.9993100396763652,0.9909275329852196,98.79,0.9,11.11,6169920,4257,6,dasL3_082_243G1_maxbin2.maxbin.015.fasta_sub.fa,Bacteroidetes,Bacteroides,Bacteroides thetaiotaomicron,NIHL.delta.fasta-vs-L3_082_361G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_001P1.shrink.sort.bam,P3,P3
#82,NC,#82D361,NC3,L3_082_361G1,L3_EC_001P1,0.0,6.0,#82D361-vs-NC3,NC3-vs-#82D361,#82-vs-NC,No,Bacteroides_vulgatus_dasL3_060_000G1_concoct_52.fa,0.9999997170561388,0.7331057850571101,0.9995433286081707,0.95543889032426,99.25,0.0,0.0,3534270,1614,1,dasL3_060_000G1_concoct_52.fa,Bacteroidetes,Bacteroides,Bacteroides vulgatus,NIHL.delta.fasta-vs-L3_082_361G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_001P1.shrink.sort.bam,P3,P3
#83,NC,#83D38,NC3,L3_083_038G1,L3_EC_001P1,0.0,5.0,#83D38-vs-NC3,NC3-vs-#83D38,#83-vs-NC,No,Bilophila_wadsworthia_dasL3_083_000G1_concoct_56.fa,1.0,0.7196289221145739,0.99903121481883,0.7526312715834246,100.0,0.0,0.0,3069824,2974,0,dasL3_083_000G1_concoct_56.fa,Proteobacteria,Bilophila,Bilophila wadsworthia,NIHL.delta.fasta-vs-L3_083_038G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_001P1.shrink.sort.bam,P3,P3
#83,NC,#83D38,NC3,L3_083_038G1,L3_EC_001P1,0.0,5.0,#83D38-vs-NC3,NC3-vs-#83D38,#83-vs-NC,No,Bifidobacterium_longum_dasL3_083_038G1_concoct_20.fa,0.9999992078690292,0.9982204815809368,0.995526440341646,0.9983660485222816,100.0,0.0,0.0,2524835,11295,2,dasL3_083_038G1_concoct_20.fa,Actinobacteria,Bifidobacterium,Bifidobacterium longum,NIHL.delta.fasta-vs-L3_083_038G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_001P1.shrink.sort.bam,P3,P3
#83,NC,#83D38,NC3,L3_083_038G1,L3_EC_001P1,0.0,5.0,#83D38-vs-NC3,NC3-vs-#83D38,#83-vs-NC,No,Akkermansia_sp._CAG:344_dasL1_008_000M1_concoct_60.fa,1.0,0.996891592397498,0.99986401528297,0.9997781539509328,97.96,0.0,0.0,3037106,413,0,dasL1_008_000M1_concoct_60.fa,Verrucomicrobia,Akkermansia,Akkermansia sp. CAG:344,NIHL.delta.fasta-vs-L3_083_038G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_EC_001P1.shrink.sort.bam,P3,P3
